ano;mes;uo;pessoal
2014;10;2111;515126,83
2014;10;2121;78009076,17
2014;10;2141;1489436,95
2014;10;2151;594816,57
2014;10;2161;185119,29
2014;10;2171;153102,91
2014;10;2181;1610329,74
2014;10;2201;572655,56
2014;10;2211;963714,16
2014;10;2241;592051,71
2014;10;2251;1052178,88
2014;10;2261;4551819,02
2014;10;2271;61711793,52
2014;10;2281;593750,94
2014;10;2301;9480800,36
2014;10;2311;14298559,15
2014;10;2321;6918894,55
2014;10;2331;1204625,35
2014;10;2351;7173185,71
2014;10;2371;9800767,45
2014;10;2381;42245,58
2014;10;2391;1051393,58
2014;10;2401;481069,88
2014;10;2421;517952,76
2014;10;2431;310363,63
2014;10;2441;756529,25
2014;10;2451;168455,51
2014;10;2461;144618,95
2014;10;3041;20594991,83
2014;10;3051;5552270,13
2014;10;3151;463943,65
2014;10;4291;30386708,57
2014;10;4461;639380914,4
2014;11;1071;1359439,23
2014;11;1081;17435394,48
2014;11;1101;706803,64
2014;11;1111;112643,66
2014;11;1141;47778,45
2014;11;1161;17675,68
2014;11;1191;158194948,2
2014;11;1221;707652,45
2014;11;1231;1353739,29
2014;11;1251;1163917817
2014;11;1261;963318052,1
2014;11;1271;1618251,87
2014;11;1301;1750950,62
2014;11;1371;7218616,84
2014;11;1401;111636542,3
2014;11;1411;1801547,85
2014;11;1451;169110053,2
2014;11;1461;1376636,29
2014;11;1471;956531,38
2014;11;1481;5273659,73
2014;11;1491;3165200,15
2014;11;1501;14393412,32
2014;11;1511;180951071,3
2014;11;1521;2188680,3
2014;11;1541;1092532,87
2014;11;1571;1840947,68
2014;11;1591;255520,12
2014;11;1601;1879361
2014;11;1631;2175721,4
2014;11;1941;23585060,42
2014;11;2011;27568072,28
2014;11;2041;286847,7
2014;11;2061;3707592,95
2014;11;2071;628246,29
2014;11;2091;1934218,74
2014;11;2101;7535638,51
2014;11;2111;1020017,43
2014;11;2121;77970249,05
2014;11;2141;2870191,96
2014;11;2151;1232161,64
2014;11;2161;412650,17
2014;11;2171;298579,72
2014;11;2181;3144188,24
2014;11;2201;1107322,35
2014;11;2211;1576122,65
2014;11;2241;1168141,26
2014;11;2251;1951912,77
2014;11;2261;7995622,33
2014;11;2271;111944237,8
2014;11;2281;1120333,33
2014;11;2301;18972209,81
2014;11;2311;28425753,77
2014;11;2321;11702111,18
2014;11;2331;2340973,83
2014;11;2351;13804557,41
2014;11;2371;17815448,5
2014;11;2381;78891,55
2014;11;2391;1782464,42
2014;11;2401;930400,68
2014;11;2421;941590,91
2014;11;2431;573546,1
2014;11;2441;1193894,22
2014;11;2451;325694,66
2014;11;2461;283686,08
2014;11;3041;18412118,38
2014;11;3051;6916268,04
2014;11;3151;652979,41
2014;11;4291;57151071,87
2014;11;4461;1264761691
2014;12;1071;581453,19
2014;12;1081;10605261,78
2014;12;1101;385255,23
2014;12;1111;70695,47
2014;12;1141;29812,28
2014;12;1161;8886,24
2014;12;1191;82244896,2
2014;12;1221;432373,43
2014;12;1231;716080,43
2014;12;1251;673484962,1
2014;12;1261;489412463,5
2014;12;1271;855775,26
2014;12;1301;899385,82
2014;12;1371;3860585,41
2014;12;1401;66460652,9
2014;12;1411;978602,15
2014;12;1451;104399375,8
2014;12;1461;738640,58
2014;12;1471;500337,14
2014;12;1481;2846687,41
2014;12;1491;1983493,15
2014;12;1501;8055359,52
2014;12;1511;109534977,5
2014;12;1521;1132465,68
2014;12;1541;635889,11
2014;12;1571;1023496,42
2014;12;1591;140871,66
2014;12;1601;965964,47
2014;12;1631;1162222,71
2014;12;1941;12937318,35
2014;12;2011;15101492,45
2014;12;2041;149996,97
2014;12;2061;2280978,56
2014;12;2071;336440,42
2014;12;2091;1033896,13
2014;12;2101;3974728,62
2014;12;2111;532878,92
2014;12;2121;163286843
2014;12;2141;1354324,38
2014;12;2151;616701,64
2014;12;2161;205272,33
2014;12;2171;144884,31
2014;12;2181;1592281,72
2014;12;2201;677928,65
2014;12;2211;969075,77
2014;12;2241;668217,18
2014;12;2251;1053759,37
2014;12;2261;4444953,01
2014;12;2271;60068509,65
2014;12;2281;716119,52
2014;12;2301;9996500,87
2014;12;2311;14434310,48
2014;12;2321;6895328,53
2014;12;2331;1294488,82
2014;12;2351;7146569,47
2014;12;2371;9455682,02
2014;12;2381;45586,75
2014;12;2391;1378864,1
2014;12;2401;496597,44
2014;12;2421;554474,24
2014;12;2431;312692,79
2014;12;2441;830627,65
2014;12;2451;161460,98
2014;12;2461;144080,83
2014;12;3041;20996708,41
2014;12;3051;9410569,31
2014;12;3151;741210,04
2014;12;4291;31692785,03
2014;12;4461;643843610
